study,year,location,state,cultivar,data_sowing,brand_name,group,active_ingredient,n,mean_sev,mean_inc,mean_yld,mean_index,v_sev,v_inc,v_yld,v_index,yld_check,v_yld_check,sev_check,v_sev_check,inc_check,v_inc_check,index_check,v_index_check,region
17,2014,Palmeira,PR,MARFIM,20/06/2014,Azimut,QoI+DMI,AZOX+TEBU,4,1.94,10.5,3495.1825,0.214225,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
17,2014,Palmeira,PR,MARFIM,20/06/2014,check,check,AACHECK,4,14.615,30,2760.985,4.4979000000000005,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
17,2014,Palmeira,PR,MARFIM,20/06/2014,Fox,QoI+DMI,TFLX+PROT,4,3.205,15.25,3377.44,0.5156,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
17,2014,Palmeira,PR,MARFIM,20/06/2014,Nativo,QoI+DMI,TFLX+TEBU,4,4.9275,15.5,3215.8175,0.773925,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
17,2014,Palmeira,PR,MARFIM,20/06/2014,Tebuco Nortox,DMI,TEBU,4,3.6,14.25,3486.765,0.5530499999999999,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
17,2014,Palmeira,PR,MARFIM,20/06/2014,Unizeb800WP,DTC,MANC,4,6.2325,16.5,3179.0950000000003,1.11805,3.502881746031747,15.66269841269842,17062.42456388874,0.5762493826587305,2760.985,17062.42456388874,14.615,3.502881746031747,30,15.66269841269842,4.4979000000000005,0.5762493826587305,South
18,2014,Palmeira,PR,TBIO TIBAGI,20/06/2014,Azimut,QoI+DMI,AZOX+TEBU,4,2.4575,12.75,3309.3425,0.31485,3.182719841269848,2.448412698412707,20828.558217063488,0.6330246569047627,2937.0474999999997,20828.558217063488,22.105,3.182719841269848,36.25,2.448412698412707,8.07725,0.6330246569047627,South
18,2014,Palmeira,PR,TBIO TIBAGI,20/06/2014,check,check,AACHECK,4,22.105,36.25,2937.0474999999997,8.07725,3.182719841269848,2.448412698412707,20828.558217063488,0.6330246569047627,2937.0474999999997,20828.558217063488,22.105,3.182719841269848,36.25,2.448412698412707,8.07725,0.6330246569047627,South
18,2014,Palmeira,PR,TBIO TIBAGI,20/06/2014,Fox,QoI+DMI,TFLX+PROT,4,4.375,21,3242.2275,0.917875,3.182719841269848,2.448412698412707,20828.558217063488,0.6330246569047627,2937.0474999999997,20828.558217063488,22.105,3.182719841269848,36.25,2.448412698412707,8.07725,0.6330246569047627,South
18,2014,Palmeira,PR,TBIO TIBAGI,20/06/2014,Nativo,QoI+DMI,TFLX+TEBU,4,7.012499999999999,22,3186.7650000000003,1.543625,3.182719841269848,2.448412698412707,20828.558217063488,0.6330246569047627,2937.0474999999997,20828.558217063488,22.105,3.182719841269848,36.25,2.448412698412707,8.07725,0.6330246569047627,South
